Block Name,Point ID,C_0,C_1,C_2,C_Magnitude,Cx,Cy,Cz,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,U_0,U_1,U_2,U_Magnitude,cp,k,nut,omega,omegaMean,p,pMean,vorticity_0,vorticity_1,vorticity_2,vorticity_Magnitude,wallShearStress_0,wallShearStress_1,wallShearStress_2,wallShearStress_Magnitude,yPlus
internalMesh,86,-26.5062,-0.5,1.00446,26.5299,-26.5062,-0.5,1.00446,-26.4222,-0.5,1.00405,26.446,9.80138,0,1.91416e-05,9.80138,9.80138,0,1.91416e-05,9.80138,-0.131413,1.36758,0.000222872,13838.1,13838.1,-128.366,-128.366,0,1850.17,0,1850.17,0,0,0,0,0
internalMesh,87,-23.1741,-0.5,1.00446,23.2013,-23.1741,-0.5,1.00446,-23.0918,-0.5,1.00405,23.119,9.77627,0,1.7144e-05,9.77627,9.77627,0,1.7144e-05,9.77627,-0.134167,1.35854,0.000221606,13833.7,13833.7,-131.057,-131.057,0,1846.12,0,1846.12,0,0,0,0,0
internalMesh,88,-20.1698,-0.5,1.00446,20.201,-20.1698,-0.5,1.00446,-20.0908,-0.5,1.00405,20.1221,9.7559,0,1.532e-05,9.7559,9.7559,0,1.532e-05,9.7559,-0.136665,1.35121,0.000220577,13830.1,13830.1,-133.497,-133.497,0,1842.83,0,1842.83,0,0,0,0,0
internalMesh,89,-17.4804,-0.5,1.00446,17.5164,-17.4804,-0.5,1.00446,-17.4059,-0.5,1.00405,17.442,9.73967,0,1.33303e-05,9.73967,9.73967,0,1.33303e-05,9.73967,-0.138926,1.34531,0.000219745,13827.3,13827.3,-135.706,-135.706,0,1840.21,0,1840.21,0,0,0,0,0
internalMesh,90,-15.0886,-0.5,1.00446,15.1303,-15.0886,-0.5,1.00446,-15.0193,-0.5,1.00405,15.0611,9.7274,0,1.06964e-05,9.7274,9.7274,0,1.06964e-05,9.7274,-0.140996,1.34065,0.000219085,13825.1,13825.1,-137.728,-137.728,0,1838.22,0,1838.22,0,0,0,0,0
internalMesh,91,-12.9735,-0.5,1.00446,13.0219,-12.9735,-0.5,1.00446,-12.9099,-0.5,1.00405,12.9585,9.71918,0,6.20067e-06,9.71918,9.71918,0,6.20067e-06,9.71918,-0.142937,1.33721,0.000218591,13823.6,13823.6,-139.624,-139.624,0,1836.88,0,1836.88,0,0,0,0,0
internalMesh,92,-11.1126,-0.5,1.00446,11.1692,-11.1126,-0.5,1.00446,-11.0549,-0.5,1.00405,11.1117,9.71632,0,-1.39324e-06,9.71632,9.71632,0,-1.39324e-06,9.71632,-0.14482,1.3353,0.000218306,13823.1,13823.1,-141.463,-141.463,0,1836.4,0,1836.4,0,0,0,0,0
internalMesh,93,-9.48285,-0.5,1.00446,9.549,-9.48285,-0.5,1.00446,-9.43093,-0.5,1.00405,9.4974,9.71999,0,-1.246e-05,9.71999,9.71999,0,-1.246e-05,9.71999,-0.146722,1.3352,0.000218263,13823.6,13823.6,-143.32,-143.32,0,1836.94,0,1836.94,0,0,0,0,0
internalMesh,94,-8.061,-0.5,1.00446,8.13872,-8.061,-0.5,1.00446,-8.01466,-0.5,1.00405,8.09277,9.73041,0,-2.87406e-05,9.73041,9.73041,0,-2.87406e-05,9.73041,-0.148726,1.33684,0.000218455,13825.4,13825.4,-145.279,-145.279,0,1838.55,0,1838.55,0,0,0,0,0
internalMesh,95,-6.82481,-0.5,1.00446,6.91643,-6.82481,-0.5,1.00446,-6.78375,-0.5,1.00405,6.87586,9.74912,0,-5.22461e-05,9.74912,9.74912,0,-5.22461e-05,9.74912,-0.150917,1.3406,0.000218927,13828.5,13828.5,-147.419,-147.419,0,1841.47,0,1841.47,0,0,0,0,0
internalMesh,96,-5.75327,-0.5,1.00446,5.86166,-5.75327,-0.5,1.00446,-5.71709,-0.5,1.00405,5.82609,9.77702,0,-8.47973e-05,9.77702,9.77702,0,-8.47973e-05,9.77702,-0.153352,1.34664,0.000219701,13833.1,13833.1,-149.797,-149.797,0,1845.82,0,1845.82,0,0,0,0,0
internalMesh,97,-4.82684,-0.5,1.00446,4.95554,-4.82684,-0.5,1.00446,-4.79513,-0.5,1.00405,4.92457,9.81489,0,-0.000128402,9.81489,9.81489,0,-0.000128402,9.81489,-0.156074,1.35508,0.00022079,13839.4,13839.4,-152.457,-152.457,0,1851.73,0,1851.73,0,0,0,0,0
internalMesh,98,-4.02808,-0.5,1.00446,4.18143,-4.02808,-0.5,1.00446,-4,-0.5,1.00405,4.15429,9.86308,0,-0.00018447,9.86308,9.86308,0,-0.00018447,9.86308,-0.159121,1.36596,0.000222195,13847.4,13847.4,-155.433,-155.433,0,1859.23,0,1859.23,0,0,0,0,0
internalMesh,99,-130,-0.5,1.00896,130.005,-130,-0.5,1.00896,-130,-0.5,1.00826,130.005,44.31,0,0,44.31,44.31,0,0,44.31,-0.0369982,0.29,0.228346,1.27,1.27,-36.1406,-36.1406,0,0.0197761,0,0.0197761,0,0,0,0,0
internalMesh,100,-117.221,-0.5,1.00896,117.226,-117.221,-0.5,1.00896,-114.442,-0.5,1.00826,114.447,44.4635,0,0.015442,44.4635,44.4635,0,0.015442,44.4635,-0.0409443,0.280378,0.139943,3.21542,3.21542,-39.9951,-39.9951,0,0.00318248,0,0.00318248,0,0,0,0,0
internalMesh,101,-110.271,-0.5,1.00896,110.277,-110.271,-0.5,1.00896,-110,-0.5,1.00826,110.006,35.6118,0,0.0340605,35.6118,35.6118,0,0.0340605,35.6118,-0.0482302,3.83926,0.0279294,2639.3,2639.3,-47.1122,-47.1122,0,838.227,0,838.227,0,0,0,0,0
internalMesh,102,-106.559,-0.5,1.00896,106.565,-106.559,-0.5,1.00896,-106.644,-0.5,1.00826,106.65,24.1179,0,0.0215535,24.1179,24.1179,0,0.0215535,24.1179,-0.0551595,7.81317,0.0019804,5014.64,5014.64,-53.8809,-53.8809,0,1559.1,0,1559.1,0,0,0,0,0
internalMesh,103,-102.867,-0.5,1.00896,102.873,-102.867,-0.5,1.00896,-102.951,-0.5,1.00826,102.957,20.8256,0,0.00384867,20.8256,20.8256,0,0.00384867,20.8256,-0.0610952,7.90792,0.00225023,4638.07,4638.07,-59.6791,-59.6791,0,1392.45,0,1392.45,0,0,0,0,0
internalMesh,104,-98.8429,-0.5,1.00896,98.8494,-98.8429,-0.5,1.00896,-98.9237,-0.5,1.00826,98.9301,19.6487,0,0.00137782,19.6487,19.6487,0,0.00137782,19.6487,-0.0655756,7.29662,0.00222028,4462.56,4462.56,-64.0555,-64.0555,0,1319.07,0,1319.07,0,0,0,0,0
internalMesh,105,-94.4991,-0.5,1.00896,94.5059,-94.4991,-0.5,1.00896,-94.5741,-0.5,1.00826,94.5808,18.9008,0,0.000893975,18.9008,18.9008,0,0.000893975,18.9008,-0.0700309,6.79227,0.00214019,4369.25,4369.25,-68.4076,-68.4076,0,1279.79,0,1279.79,0,0,0,0,0
internalMesh,106,-89.8583,-0.5,1.00896,89.8654,-89.8583,-0.5,1.00896,-89.9247,-0.5,1.00826,89.9317,18.3434,0,0.000643443,18.3434,18.3434,0,0.000643443,18.3434,-0.0748232,6.40705,0.0020655,4305.96,4305.96,-73.0888,-73.0888,0,1252.58,0,1252.58,0,0,0,0,0
internalMesh,107,-84.9547,-0.5,1.00896,84.9622,-84.9547,-0.5,1.00896,-85.0097,-0.5,1.00826,85.0172,17.9137,0,0.000467687,17.9137,17.9137,0,0.000467687,17.9137,-0.0797324,6.11498,0.00200565,4258.35,4258.35,-77.8842,-77.8842,0,1231.78,0,1231.78,0,0,0,0,0
internalMesh,108,-79.8336,-0.5,1.00896,79.8415,-79.8336,-0.5,1.00896,-79.8747,-0.5,1.00826,79.8827,17.5896,0,0.000354466,17.5896,17.5896,0,0.000354466,17.5896,-0.0846551,5.89793,0.00195962,4222.85,4222.85,-82.6928,-82.6928,0,1216.08,0,1216.08,0,0,0,0,0
internalMesh,109,-74.55,-0.5,1.00896,74.5585,-74.55,-0.5,1.00896,-74.5753,-0.5,1.00826,74.5837,17.3182,0,0.000291355,17.3182,17.3182,0,0.000291355,17.3182,-0.089647,5.71725,0.00191998,4193.53,4193.53,-87.569,-87.569,0,1202.97,0,1202.97,0,0,0,0,0
internalMesh,110,-69.1667,-0.5,1.00896,69.1759,-69.1667,-0.5,1.00896,-69.1748,-0.5,1.00826,69.184,17.0863,0,0.000237576,17.0863,17.0863,0,0.000237576,17.0863,-0.0946191,5.56565,0.00188638,4168.48,4168.48,-92.4258,-92.4258,0,1191.68,0,1191.68,0,0,0,0,0
internalMesh,111,-63.7514,-0.5,1.00896,63.7613,-63.7514,-0.5,1.00896,-63.742,-0.5,1.00826,63.7519,16.9007,0,0.00018793,16.9007,16.9007,0,0.00018793,16.9007,-0.0995174,5.44672,0.00185996,4148.32,4148.32,-97.2107,-97.2107,0,1182.53,0,1182.53,0,0,0,0,0
internalMesh,112,-58.3735,-0.5,1.00896,58.3843,-58.3735,-0.5,1.00896,-58.3469,-0.5,1.00826,58.3578,16.7547,0,0.00015385,16.7547,16.7547,0,0.00015385,16.7547,-0.104303,5.35392,0.00183914,4132.48,4132.48,-101.885,-101.885,0,1175.31,0,1175.31,0,0,0,0,0
internalMesh,113,-53.1003,-0.5,1.00896,53.1123,-53.1003,-0.5,1.00896,-53.0581,-0.5,1.00826,53.07,16.6327,0,0.000136029,16.6327,16.6327,0,0.000136029,16.6327,-0.108926,5.27624,0.00182138,4119.36,4119.36,-106.401,-106.401,0,1169.29,0,1169.29,0,0,0,0,0
internalMesh,114,-47.9943,-0.5,1.00896,48.0075,-47.9943,-0.5,1.00896,-47.9383,-0.5,1.00826,47.9515,16.5238,0,0.000124228,16.5238,16.5238,0,0.000124228,16.5238,-0.113352,5.20734,0.00180545,4107.72,4107.72,-110.725,-110.725,0,1163.93,0,1163.93,0,0,0,0,0
internalMesh,115,-43.1096,-0.5,1.00896,43.1244,-43.1096,-0.5,1.00896,-43.0425,-0.5,1.00826,43.0573,16.4293,0,0.000111277,16.4293,16.4293,0,0.000111277,16.4293,-0.117526,5.1481,0.00179174,4097.58,4097.58,-114.801,-114.801,0,1159.24,0,1159.24,0,0,0,0,0
internalMesh,116,-38.4908,-0.5,1.00896,38.5073,-38.4908,-0.5,1.00896,-38.4153,-0.5,1.00826,38.4318,16.35,0,9.80488e-05,16.35,16.35,0,9.80488e-05,16.35,-0.121436,5.09887,0.00178036,4089.04,4089.04,-118.622,-118.622,0,1155.29,0,1155.29,0,0,0,0,0
internalMesh,117,-34.1711,-0.5,1.00896,34.1896,-34.1711,-0.5,1.00896,-34.0901,-0.5,1.00826,34.1087,16.2849,0,8.67633e-05,16.2849,16.2849,0,8.67633e-05,16.2849,-0.125069,5.05875,0.0017711,4082,4082,-122.171,-122.171,0,1152.02,0,1152.02,0,0,0,0,0
internalMesh,118,-30.1724,-0.5,1.00896,30.1934,-30.1724,-0.5,1.00896,-30.0887,-0.5,1.00826,30.1097,16.2309,0,7.73242e-05,16.2309,16.2309,0,7.73242e-05,16.2309,-0.12839,5.02582,0.0017635,4076.17,4076.17,-125.415,-125.415,0,1149.31,0,1149.31,0,0,0,0,0
internalMesh,119,-26.5062,-0.5,1.00896,26.5301,-26.5062,-0.5,1.00896,-26.4222,-0.5,1.00826,26.4461,16.1869,0,6.88819e-05,16.1869,16.1869,0,6.88819e-05,16.1869,-0.131412,4.99887,0.00175726,4071.39,4071.39,-128.366,-128.366,0,1147.08,0,1147.08,0,0,0,0,0
internalMesh,120,-23.1741,-0.5,1.00896,23.2015,-23.1741,-0.5,1.00896,-23.0918,-0.5,1.00826,23.1192,16.1511,0,6.16808e-05,16.1511,16.1511,0,6.16808e-05,16.1511,-0.134167,4.97693,0.00175216,4067.51,4067.51,-131.057,-131.057,0,1145.28,0,1145.28,0,0,0,0,0
internalMesh,121,-20.1698,-0.5,1.00896,20.2012,-20.1698,-0.5,1.00896,-20.0908,-0.5,1.00826,20.1223,16.1222,0,5.51543e-05,16.1222,16.1222,0,5.51543e-05,16.1222,-0.136665,4.95908,0.00174798,4064.37,4064.37,-133.496,-133.496,0,1143.81,0,1143.81,0,0,0,0,0
internalMesh,122,-17.4804,-0.5,1.00896,17.5167,-17.4804,-0.5,1.00896,-17.4059,-0.5,1.00826,17.4423,16.099,0,4.79438e-05,16.099,16.099,0,4.79438e-05,16.099,-0.138926,4.94463,0.00174457,4061.85,4061.85,-135.706,-135.706,0,1142.64,0,1142.64,0,0,0,0,0
internalMesh,123,-15.0886,-0.5,1.00896,15.1306,-15.0886,-0.5,1.00896,-15.0193,-0.5,1.00826,15.0614,16.0816,0,3.84235e-05,16.0816,16.0816,0,3.84235e-05,16.0816,-0.140996,4.93312,0.00174178,4059.95,4059.95,-137.728,-137.728,0,1141.76,0,1141.76,0,0,0,0,0
internalMesh,124,-12.9735,-0.5,1.00896,13.0223,-12.9735,-0.5,1.00896,-12.9099,-0.5,1.00826,12.9589,16.0698,0,2.22582e-05,16.0698,16.0698,0,2.22582e-05,16.0698,-0.142937,4.92441,0.00173958,4058.64,4058.64,-139.624,-139.624,0,1141.16,0,1141.16,0,0,0,0,0
internalMesh,125,-11.1126,-0.5,1.00896,11.1696,-11.1126,-0.5,1.00896,-11.0549,-0.5,1.00826,11.1121,16.0657,0,-5.18264e-06,16.0657,16.0657,0,-5.18264e-06,16.0657,-0.14482,4.91922,0.00173808,4058.12,4058.12,-141.463,-141.463,0,1140.95,0,1140.95,0,0,0,0,0
internalMesh,126,-9.48285,-0.5,1.00896,9.54947,-9.48285,-0.5,1.00896,-9.43093,-0.5,1.00826,9.49784,16.0709,0,-4.47211e-05,16.0709,16.0709,0,-4.47211e-05,16.0709,-0.146722,4.91808,0.00173736,4058.56,4058.56,-143.32,-143.32,0,1141.2,0,1141.2,0,0,0,0,0
internalMesh,127,-8.061,-0.5,1.00896,8.13927,-8.061,-0.5,1.00896,-8.01466,-0.5,1.00826,8.09329,16.0856,0,-0.000102622,16.0856,16.0856,0,-0.000102622,16.0856,-0.148726,4.9208,0.00173737,4059.95,4059.95,-145.279,-145.279,0,1141.9,0,1141.9,0,0,0,0,0
internalMesh,128,-6.82481,-0.5,1.00896,6.91709,-6.82481,-0.5,1.00896,-6.78375,-0.5,1.00826,6.87647,16.112,0,-0.000186229,16.112,16.112,0,-0.000186229,16.112,-0.150917,4.92813,0.00173823,4062.5,4062.5,-147.419,-147.419,0,1143.18,0,1143.18,0,0,0,0,0
internalMesh,129,-5.75327,-0.5,1.00896,5.86243,-5.75327,-0.5,1.00896,-5.71709,-0.5,1.00826,5.82681,16.1513,0,-0.000301315,16.1513,16.1513,0,-0.000301315,16.1513,-0.153352,4.94037,0.00173996,4066.32,4066.32,-149.797,-149.797,0,1145.09,0,1145.09,0,0,0,0,0
internalMesh,130,-4.82684,-0.5,1.00896,4.95645,-4.82684,-0.5,1.00896,-4.79513,-0.5,1.00826,4.92543,16.2046,0,-0.000454641,16.2046,16.2046,0,-0.000454641,16.2046,-0.156075,4.95766,0.00174257,4071.5,4071.5,-152.457,-152.457,0,1147.66,0,1147.66,0,0,0,0,0
internalMesh,131,-4.02808,-0.5,1.00896,4.18251,-4.02808,-0.5,1.00896,-4,-0.5,1.00826,4.15531,16.2723,0,-0.000650498,16.2723,16.2723,0,-0.000650498,16.2723,-0.159121,4.97996,0.001746,4078.04,4078.04,-155.433,-155.433,0,1150.91,0,1150.91,0,0,0,0,0
internalMesh,132,-130,-0.5,1.01642,130.005,-130,-0.5,1.01642,-130,-0.5,1.01526,130.005,44.31,0,0,44.31,44.31,0,0,44.31,-0.0369983,0.29,0.228346,1.27,1.27,-36.1406,-36.1406,0,0.0200743,0,0.0200743,0,0,0,0,0
internalMesh,133,-117.221,-0.5,1.01642,117.226,-117.221,-0.5,1.01642,-114.442,-0.5,1.01526,114.447,44.4635,0,0.0221184,44.4635,44.4635,0,0.0221184,44.4635,-0.0409797,0.280045,0.141279,3.0921,3.0921,-40.0298,-40.0298,0,-0.0051314,0,0.0051314,0,0,0,0,0
internalMesh,134,-110.271,-0.5,1.01642,110.277,-110.271,-0.5,1.01642,-110,-0.5,1.01526,110.006,39.1734,0,0.0498811,39.1734,39.1734,0,0.0498811,39.1734,-0.0482613,4.35433,0.0303818,1122.87,1122.87,-47.1426,-47.1426,0,377.757,0,377.757,0,0,0,0,0
internalMesh,135,-106.559,-0.5,1.01642,106.566,-106.559,-0.5,1.01642,-106.644,-0.5,1.01526,106.65,30.8361,0,0.0348172,30.8361,30.8361,0,0.0348172,30.8361,-0.0551494,9.91492,0.0049609,2178.03,2178.03,-53.871,-53.871,0,722.531,0,722.531,0,0,0,0,0
internalMesh,136,-102.867,-0.5,1.01642,102.873,-102.867,-0.5,1.01642,-102.951,-0.5,1.01526,102.957,26.8632,0,0.00944304,26.8632,26.8632,0,0.00944304,26.8632,-0.0610874,11.2633,0.00624847,2032.24,2032.24,-59.6714,-59.6714,0,656.653,0,656.653,0,0,0,0,0
internalMesh,137,-98.8429,-0.5,1.01642,98.8494,-98.8429,-0.5,1.01642,-98.9237,-0.5,1.01526,98.9302,25.2966,0,0.00356767,25.2966,25.2966,0,0.00356767,25.2966,-0.0655726,10.8493,0.00660626,1909.56,1909.56,-64.0526,-64.0526,0,609.693,0,609.693,0,0,0,0,0
internalMesh,138,-94.4991,-0.5,1.01642,94.5059,-94.4991,-0.5,1.01642,-94.5741,-0.5,1.01526,94.5809,24.3768,0,0.00216858,24.3768,24.3768,0,0.00216858,24.3768,-0.0700294,10.3452,0.00659204,1848.9,1848.9,-68.4061,-68.4061,0,588.685,0,588.685,0,0,0,0,0
internalMesh,139,-89.8583,-0.5,1.01642,89.8654,-89.8583,-0.5,1.01642,-89.9247,-0.5,1.01526,89.9318,23.7196,0,0.00152889,23.7196,23.7196,0,0.00152889,23.7196,-0.0748222,9.92577,0.0064841,1812.9,1812.9,-73.0878,-73.0878,0,576.893,0,576.893,0,0,0,0,0
internalMesh,140,-84.9547,-0.5,1.01642,84.9622,-84.9547,-0.5,1.01642,-85.0097,-0.5,1.01526,85.0172,23.2181,0,0.00111097,23.2181,23.2181,0,0.00111097,23.2181,-0.0797317,9.59769,0.00638098,1787.35,1787.35,-77.8835,-77.8835,0,568.586,0,568.586,0,0,0,0,0
internalMesh,141,-79.8336,-0.5,1.01642,79.8416,-79.8336,-0.5,1.01642,-79.8747,-0.5,1.01526,79.8827,22.8415,0,0.00084189,22.8415,22.8415,0,0.00084189,22.8415,-0.0846546,9.34832,0.00629483,1768.85,1768.85,-82.6923,-82.6923,0,562.599,0,562.599,0,0,0,0,0
internalMesh,142,-74.55,-0.5,1.01642,74.5586,-74.55,-0.5,1.01642,-74.5753,-0.5,1.01526,74.5838,22.5277,0,0.000692753,22.5277,22.5277,0,0.000692753,22.5277,-0.0896466,9.13582,0.00621443,1754.06,1754.06,-87.5686,-87.5686,0,557.826,0,557.826,0,0,0,0,0
internalMesh,143,-69.1667,-0.5,1.01642,69.176,-69.1667,-0.5,1.01642,-69.1748,-0.5,1.01526,69.1841,22.2595,0,0.000566766,22.2595,22.2595,0,0.000566766,22.2595,-0.0946187,8.95588,0.00614457,1741.57,1741.57,-92.4255,-92.4255,0,553.775,0,553.775,0,0,0,0,0
internalMesh,144,-63.7514,-0.5,1.01642,63.7615,-63.7514,-0.5,1.01642,-63.742,-0.5,1.01526,63.752,22.0445,0,0.000449429,22.0445,22.0445,0,0.000449429,22.0445,-0.0995172,8.81412,0.00608966,1731.49,1731.49,-97.2104,-97.2104,0,550.49,0,550.49,0,0,0,0,0
internalMesh,145,-58.3735,-0.5,1.01642,58.3844,-58.3735,-0.5,1.01642,-58.3469,-0.5,1.01526,58.3579,21.8753,0,0.000367973,21.8753,21.8753,0,0.000367973,21.8753,-0.104303,8.70258,0.00604568,1723.6,1723.6,-101.885,-101.885,0,547.916,0,547.916,0,0,0,0,0
internalMesh,146,-53.1003,-0.5,1.01642,53.1124,-53.1003,-0.5,1.01642,-53.0581,-0.5,1.01526,53.0701,21.7342,0,0.000325129,21.7342,21.7342,0,0.000325129,21.7342,-0.108926,8.60801,0.00600673,1717.17,1717.17,-106.401,-106.401,0,545.823,0,545.823,0,0,0,0,0
internalMesh,147,-47.9943,-0.5,1.01642,48.0077,-47.9943,-0.5,1.01642,-47.9383,-0.5,1.01526,47.9517,21.6087,0,0.000297142,21.6087,21.6087,0,0.000297142,21.6087,-0.113352,8.52349,0.00597099,1711.54,1711.54,-110.724,-110.724,0,543.989,0,543.989,0,0,0,0,0
internalMesh,148,-43.1096,-0.5,1.01642,43.1245,-43.1096,-0.5,1.01642,-43.0425,-0.5,1.01526,43.0574,21.4995,0,0.000266601,21.4995,21.4995,0,0.000266601,21.4995,-0.117526,8.45068,0.00594017,1706.63,1706.63,-114.801,-114.801,0,542.387,0,542.387,0,0,0,0,0
internalMesh,149,-38.4908,-0.5,1.01642,38.5075,-38.4908,-0.5,1.01642,-38.4153,-0.5,1.01526,38.432,21.4078,0,0.00023526,21.4078,21.4078,0,0.00023526,21.4078,-0.121436,8.3901,0.0059147,1702.47,1702.47,-118.622,-118.622,0,541.026,0,541.026,0,0,0,0,0
internalMesh,150,-34.1711,-0.5,1.01642,34.1898,-34.1711,-0.5,1.01642,-34.0901,-0.5,1.01526,34.1089,21.3323,0,0.000208435,21.3323,21.3323,0,0.000208435,21.3323,-0.125069,8.34069,0.00589406,1699.03,1699.03,-122.171,-122.171,0,539.896,0,539.896,0,0,0,0,0
internalMesh,151,-30.1724,-0.5,1.01642,30.1937,-30.1724,-0.5,1.01642,-30.0887,-0.5,1.01526,30.11,21.2698,0,0.000185929,21.2698,21.2698,0,0.000185929,21.2698,-0.12839,8.30008,0.00587717,1696.17,1696.17,-125.415,-125.415,0,538.952,0,538.952,0,0,0,0,0
internalMesh,152,-26.5062,-0.5,1.01642,26.5304,-26.5062,-0.5,1.01642,-26.4222,-0.5,1.01526,26.4464,21.2186,0,0.000165707,21.2186,21.2186,0,0.000165707,21.2186,-0.131412,8.26674,0.00586327,1693.82,1693.82,-128.366,-128.366,0,538.177,0,538.177,0,0,0,0,0
internalMesh,153,-23.1741,-0.5,1.01642,23.2018,-23.1741,-0.5,1.01642,-23.0918,-0.5,1.01526,23.1195,21.1772,0,0.000148391,21.1772,21.1772,0,0.000148391,21.1772,-0.134167,8.23951,0.00585182,1691.92,1691.92,-131.056,-131.056,0,537.55,0,537.55,0,0,0,0,0
internalMesh,154,-20.1698,-0.5,1.01642,20.2016,-20.1698,-0.5,1.01642,-20.0908,-0.5,1.01526,20.1226,21.1435,0,0.000132755,21.1435,21.1435,0,0.000132755,21.1435,-0.136665,8.21727,0.00584242,1690.36,1690.36,-133.496,-133.496,0,537.041,0,537.041,0,0,0,0,0
internalMesh,155,-17.4804,-0.5,1.01642,17.5171,-17.4804,-0.5,1.01642,-17.4059,-0.5,1.01526,17.4427,21.1167,0,0.000115373,21.1167,21.1167,0,0.000115373,21.1167,-0.138926,8.19913,0.00583467,1689.12,1689.12,-135.706,-135.706,0,536.633,0,536.633,0,0,0,0,0
internalMesh,156,-15.0886,-0.5,1.01642,15.1311,-15.0886,-0.5,1.01642,-15.0193,-0.5,1.01526,15.0619,21.0965,0,9.25618e-05,21.0965,21.0965,0,9.25618e-05,21.0965,-0.140996,8.18441,0.00582816,1688.16,1688.16,-137.728,-137.728,0,536.325,0,536.325,0,0,0,0,0
internalMesh,157,-12.9735,-0.5,1.01642,13.0229,-12.9735,-0.5,1.01642,-12.9099,-0.5,1.01526,12.9594,21.0828,0,5.38741e-05,21.0828,21.0828,0,5.38741e-05,21.0828,-0.142937,8.17289,0.0058229,1687.46,1687.46,-139.624,-139.624,0,536.106,0,536.106,0,0,0,0,0
internalMesh,158,-11.1126,-0.5,1.01642,11.1702,-11.1126,-0.5,1.01642,-11.0549,-0.5,1.01526,11.1127,21.078,0,-1.19538e-05,21.078,21.078,0,-1.19538e-05,21.078,-0.14482,8.16532,0.00581907,1687.11,1687.11,-141.463,-141.463,0,536.012,0,536.012,0,0,0,0,0
internalMesh,159,-9.48285,-0.5,1.01642,9.55026,-9.48285,-0.5,1.01642,-9.43093,-0.5,1.01526,9.49859,21.0839,0,-0.000105878,21.0839,21.0839,0,-0.000105878,21.0839,-0.146722,8.16216,0.00581671,1687.18,1687.18,-143.32,-143.32,0,536.07,0,536.07,0,0,0,0,0
internalMesh,160,-8.061,-0.5,1.01642,8.1402,-8.061,-0.5,1.01642,-8.01466,-0.5,1.01526,8.09417,21.1007,0,-0.000243009,21.1007,21.1007,0,-0.000243009,21.1007,-0.148726,8.16307,0.00581584,1687.63,1687.63,-145.279,-145.279,0,536.26,0,536.26,0,0,0,0,0
internalMesh,161,-6.82481,-0.5,1.01642,6.91818,-6.82481,-0.5,1.01642,-6.78375,-0.5,1.01526,6.8775,21.1309,0,-0.00044126,21.1309,21.1309,0,-0.00044126,21.1309,-0.150918,8.16875,0.0058166,1688.53,1688.53,-147.419,-147.419,0,536.621,0,536.621,0,0,0,0,0
internalMesh,162,-5.75327,-0.5,1.01642,5.86372,-5.75327,-0.5,1.01642,-5.71709,-0.5,1.01526,5.82803,21.1758,0,-0.000713254,21.1758,21.1758,0,-0.000713254,21.1758,-0.153352,8.17938,0.005819,1689.93,1689.93,-149.798,-149.798,0,537.167,0,537.167,0,0,0,0,0
internalMesh,163,-4.82684,-0.5,1.01642,4.95797,-4.82684,-0.5,1.01642,-4.79513,-0.5,1.01526,4.92687,21.2367,0,-0.00107432,21.2367,21.2367,0,-0.00107432,21.2367,-0.156075,8.19491,0.00582301,1691.84,1691.84,-152.458,-152.458,0,537.901,0,537.901,0,0,0,0,0
internalMesh,164,-4.02808,-0.5,1.01642,4.18432,-4.02808,-0.5,1.01642,-4,-0.5,1.01526,4.15701,21.3139,0,-0.00153375,21.3139,21.3139,0,-0.00153375,21.3139,-0.159122,8.21515,0.0058285,1694.25,1694.25,-155.434,-155.434,0,538.821,0,538.821,0,0,0,0,0
internalMesh,165,-130,-0.5,1.02881,130.005,-130,-0.5,1.02881,-130,-0.5,1.02689,130.005,44.31,0,0,44.31,44.31,0,0,44.31,-0.0369983,0.29,0.228346,1.27,1.27,-36.1407,-36.1407,0,0.0198683,0,0.0198683,0,0,0,0,0
internalMesh,166,-117.221,-0.5,1.02881,117.227,-117.221,-0.5,1.02881,-114.442,-0.5,1.02689,114.447,44.4633,0,0.0278388,44.4634,44.4633,0,0.0278388,44.4634,-0.0410066,0.279505,0.144507,2.84183,2.84183,-40.056,-40.056,0,-0.0179892,0,0.0179892,0,0,0,0,0
internalMesh,167,-110.271,-0.5,1.02881,110.277,-110.271,-0.5,1.02881,-110,-0.5,1.02689,110.006,41.6796,0,0.0662321,41.6797,41.6796,0,0.0662321,41.6797,-0.048285,3.19749,0.034793,486.838,486.838,-47.1657,-47.1657,0,158.754,0,158.754,0,0,0,0,0
internalMesh,168,-106.559,-0.5,1.02881,106.566,-106.559,-0.5,1.02881,-106.644,-0.5,1.02689,106.65,35.8925,0,0.052533,35.8925,35.8925,0,0.052533,35.8925,-0.0551364,8.52148,0.00851026,1010.1,1010.1,-53.8583,-53.8583,0,330.425,0,330.425,0,0,0,0,0
internalMesh,169,-102.867,-0.5,1.02881,102.873,-102.867,-0.5,1.02881,-102.951,-0.5,1.02689,102.957,31.6398,0,0.0196073,31.6398,31.6398,0,0.0196073,31.6398,-0.0610728,11.2589,0.0118142,1004.39,1004.39,-59.6572,-59.6572,0,322.05,0,322.05,0,0,0,0,0
